source_id,title,name,url,title,organization_name,organization_title,is_organization,error,source_type,frequency,validator_schema,config,collections,child_datasets,download_ok,parsed_ok,validate_ok,schema_version,total_dataset,total_resources,dataset_types,resource_types
e11a73f8-3878-43f9-8dd5-1bd15b65b978,2015TigerArealm,2015tigerarealm,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/arealm/,2015TigerArealm,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
efe80701-f0f0-4796-9b48-63399c8e26d9,2014  2010 Census Block,2014-2010-census-block,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/tabblock10/,2014  2010 Census Block,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_tabblock10.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
f230966e-3a5e-48b8-ba96-818bcf5b7464,Current All Lines Shapefile,current-all-lines-shapefile,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/edges/,Current All Lines Shapefile,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/SeriesCollection/SeriesCollection_tl_2013_edges.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
f2713de2-3460-44b4-9721-22b58601492f,"Orem, UT Aerial Photo (2008/2009)",orem-ut-aerial-photo-2008-2009,http://maps.orem.org/arcgis/rest/services/AerialPhoto/ImageServer,"Orem, UT Aerial Photo (2008/2009)",orem-org,"City of Orem, UT",True,,arcgis,MANUAL,,"{'default_groups': 'local', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
f6462f24-5acc-4eaf-937e-f8341585087c,NC OneMap CSW,nc-onemap-csw,http://data.nconemap.com/geoportal/csw?Request=GetCapabilities&Service=CSW&Version=2.0.2,NC OneMap CSW,nc-gov,State of North Carolina,True,,csw,MANUAL,,"{'default_groups': ['local'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
f2fa6715-bd30-4104-bd76-73ee66938b02,"Harvest Source – Ebola Data Call Collection - Sierra Leone CB, FSA and ABC Locations - OHDR",harvest-source-ebola-data-call-collection-sierra-leone-cb-fsa-and-abc-locations-ohdr,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00131_OHDR_CB_FSA_ABC,"Harvest Source – Ebola Data Call Collection - Sierra Leone CB, FSA and ABC Locations - OHDR",un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
8f5b2a84-f997-460a-ac5c-dced248e629a,identifier test for csdgm,identifier-test-for-csdgm,http://rpm.tigbox.com/del/coops1/coops/CO-OPS_Water_Level_Remote_Sensing_Profile.xml,identifier test for csdgm,rei-sandbox-org,REI Sandbox Org,True,,single-doc,MANUAL,,{},-1,-1,,,,,-1,-1,,
86d7219f-b749-43da-a96f-0b4f56b1f8ef,2018_addr,2018-addr,https://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2018/addr/,2018_addr,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
d0e380a0-727f-431f-ad02-08cc71920527,ISO Harvest Tests,iso-harvest-tests,https://edg.epa.gov/WAFer_harvest/ISOTest/,ISO Harvest Tests,epa-gov,U.S. Environmental Protection Agency,True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
6d177c23-9714-4c9e-9469-174ab9c3efc4,NSGIC GIS Non Profit HS,nsgic-gis-non-profit-hs,https://www.gisinventory.net/harvest/non-profit/,NSGIC GIS Non Profit HS,nsgic-non-profit-gis-inventory,NSGIC Non-Profit | GIS Inventory,True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
fa9627ad-42c4-4ae2-bf74-433ac7d89810,NSGIC GIS Tribal HS,nsgic-gis-tribal-hs,https://www.gisinventory.net/harvest/tribal/,NSGIC GIS Tribal HS,nsgic-tribal-gis-inventory,NSGIC Tribal | GIS Inventory,True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
6497683e-2c2f-41b6-ac9e-50af61879390,Total Rainfall USAF 557th WW,total-rainfall-usaf-557th-ww,http://165.221.100.74/arcgis1/rest/services/G_Precipitation/AFWA_WEEK/ImageServer/info/metadata,Total Rainfall USAF 557th WW,usda-gov,Department of Agriculture,True,,single-doc,MANUAL,,{},-1,-1,,,,,-1,-1,,
695b05a8-35a3-42b5-a6f2-c191d0357de2,Homeland Infrastructure Foundation Level Data (HIFLD),homeland-infrastructure-foundation-level-data-hifld,https://hifld-dhs-gii.opendata.arcgis.com/data.json,Homeland Infrastructure Foundation Level Data (HIFLD),dhs-gov,Department of Homeland Security,True,,datajson,MANUAL,,{},0,0,True,,True,1.1,0,0,{},{}
305311d4-c269-47ed-a3fd-97c9aff28115,USACE Geospatial CSW,usace-geospatial-csw,http://metadata.usace.army.mil/geoportal/csw?Request=GetCapabilities&Service=CSW&Version=2.0.2,USACE Geospatial CSW,usace-army-mil,"Army Corps of Engineers, Department of the Army, Department of Defense",True,,csw,MANUAL,,{},-1,-1,,,,,-1,-1,,
7dec890c-ada8-4f8e-8279-c54c9a53d4ff,2014 Current Tribal Block Group,2014-current-tribal-block-group,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/tbg/,2014 Current Tribal Block Group,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_tbg.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
220f6e48-9c0e-4771-9ff1-2d0dd86a9f36,2017_county_within_ua_500kml,2017-county-within-ua-500kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/county_within_ua_500kml/,2017_county_within_ua_500kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
b5bf40e8-c195-4862-9ac3-80a731c862e4,2014_region_5m,2014-region-5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/region_5m/,2014_region_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
3846c149-ddef-4dc1-a354-b43419fefc50,2014 Current Estate,2014-current-estate,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/estate/,2014 Current Estate,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_estate.shp.iso.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
8d7a446f-bf6f-406d-ad09-f77bded08a46,TIGERWeb,tigerweb,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TigerWeb/,TIGERWeb,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/SeriesCollection/TigerWebSeriesCollection.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
cb8b7409-7acc-4bc7-bfb4-1e9c79dfba8c,Census TIGER 2012 American Indian Tribal Subdivision,census-tiger-2012-american-indian-tribal-subdivision,http://www2.census.gov/geo/datadotgov/aitsn/,Census TIGER 2012 American Indian Tribal Subdivision,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TL2012/ISO/SeriesCollection/SeriesCollection_tl_2012_aitsn.shp.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
4a6a34c4-1e82-46f2-a4cd-f88ba37b53cc,Harvest Source - Ebola Data Call Collection - Liberia Roads 2007 - OHDR,harvest-source-ebola-data-call-collection-liberia-roads-2007-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00036_OHDR_2007Roads,Harvest Source - Ebola Data Call Collection - Liberia Roads 2007 - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
e8d4db68-ea95-4c56-9953-66a80ac0917b,2017_aiannh_500,2017-aiannh-500,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/aiannh_500/,2017_aiannh_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
cfbb65af-74d5-4f93-8349-07dba407f79f,2017_aiannh_500kml,2017-aiannh-500kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/aiannh_500kml/,2017_aiannh_500kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
5e1d32a5-c14a-4472-a0e0-047c3765f42d,"City of Jackson, Mississippi Data.json Harvest Source",city-of-jackson-mississippi-data-json-harvest-source,https://data.jacksonms.gov/data.json,"City of Jackson, Mississippi Data.json Harvest Source",city-of-jackson-mississippi,"City of Jackson, Mississippi",True,Download error (truncated): https://data.jacksonms.gov/data.json HTTP error: 404 ...,datajson,MANUAL,,{},0,0,False,,,,,,,
63ff92df-9a58-47f0-aba9-ffd74e2845b9,Census TIGER 2012 Metropolitan Division National,census-tiger-2012-metropolitan-division-national,http://www2.census.gov/geo/datadotgov/metdiv/,Census TIGER 2012 Metropolitan Division National,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TL2012/ISO/SeriesCollection/SeriesCollection_tl_2012_metdiv.shp.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
647c6388-26fe-42d7-8ad7-54bc5c9d77c1,Oregon Spatial Data Library,oregon-spatial-data-library,http://spatialdata.oregonexplorer.info/geoportal/csw/discovery,Oregon Spatial Data Library,oregonstate-edu,Oregon State University,True,,geoportal,MANUAL,,{'private_datasets': True},-1,-1,,,,,-1,-1,,
73d707d0-1a36-4add-99c8-6acd9ae0a4b1,2017_cbsa_5,2017-cbsa-5,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/cbsa_5/,2017_cbsa_5,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
27fa668f-f349-4f56-9d53-611bf38de080,2017_cbsa_20kml,2017-cbsa-20kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/cbsa_20kml/,2017_cbsa_20kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
d0617148-a1a3-49e3-8d78-2ec6d55628ee,2017_bg_500kml,2017-bg-500kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/bg_500kml/,2017_bg_500kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,{},-1,-1,,,,,-1,-1,,
acbc591e-ecdc-4eb1-8a25-6d40e68d0466,2017_cd115_5,2017-cd115-5,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/cd115_5/,2017_cd115_5,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
a18e6549-6198-4065-a7cd-1d6b32e36595,2017_cbsa_5kml,2017-cbsa-5kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/cbsa_5kml/,2017_cbsa_5kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
c56873e9-24bc-4f07-9ff0-2036dbd52253,2014_kml_sldu_500k,2014-kml-sldu-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/KMLFiles/sldu_500k/,2014_kml_sldu_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/ISOParent/KML/SeriesCollection_kml_2014_sldu_500k.kml.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
c78d8aca-2938-4ee8-8546-7193965b78eb,2014_kml_county_within_ua_500k,2014-kml-county-within-ua-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/KMLFiles/county_within_ua_500k/,2014_kml_county_within_ua_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/ISOParent/KML/SeriesCollection_kml_2014_county_within_ua_500k.kml.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
ce6de09a-bf98-4530-9d37-910486532f54,Harvest Source - Ebola Data Call Collection - Guinea Power Plants - ADBG,harvest-source-ebola-data-call-collection-guinea-power-plants-adbg,http://ebola-data.un.org/Guinea/Guinea_WADC00321_ADBG_Power_Plants,Harvest Source - Ebola Data Call Collection - Guinea Power Plants - ADBG,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
b44c8616-6be4-4f23-82a4-443ade8572cf,county_5m,county-5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/county_5m/,county_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_county_5m.xml', 'validator_profiles': ['fgdc_minimal'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
b9d2c322-c992-49b8-8b89-620da6f3ccaf,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 3 - OHDR,harvest-source-ebola-data-call-collection-sierra-leone-administrative-boundaries-level-3-ohdr,http://ebola-data.un.org/Sierra_Leone/Sierra_Leone_WADC00132_OHDR_Chiefdoms_Admin_3_2012,Harvest Source – Ebola Data Call Collection - Sierra Leone Administrative Boundaries Level 3 - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
b9ae3938-3c28-4edb-a336-4450c27dc2b2,2014_subbarrio_500k,2014-subbarrio-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/subbarrio_500k/,2014_subbarrio_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
c225bf22-bd3f-4d76-af52-19e7440ffd52,2016_mil,2016-mil,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2016/mil/,2016_mil,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
c14b9948-86a3-47da-9477-4c42b9b4058c,Harvest Source - Ebola Data Call Collection - Guinea Food Insecurity - HR,harvest-source-ebola-data-call-collection-guinea-food-insecurity-hr,http://ebola-data.un.org/Guinea/GN_WADC00440_HR_Food_Insecurity,Harvest Source - Ebola Data Call Collection - Guinea Food Insecurity - HR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
c1808e81-3669-4e71-a748-a736b7993c87,Harvest Source - Ebola Data Call Collection - Administrative Areas Level 3 in Guinea - DIVA-GIS,harvest-source-ebola-data-call-collection-administrative-areas-level-3-in-guinea-diva-gis,http://ebola-data.un.org/Guinea/Guinea_WADC00353_DivaGIS_Administrative_Areas_3,Harvest Source - Ebola Data Call Collection - Administrative Areas Level 3 in Guinea - DIVA-GIS,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
ca64bd86-49c0-43b3-b939-4285cad2a081,2014_nation_5m,20,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/nation_5m/,2014_nation_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
c9f8f04b-a44e-4221-889c-1a39bd3b7b19,Harvest Source - Ebola Data Call Collection - Liberia Airports and Airfields - OHDR,harvest-source-ebola-data-call-collection-liberia-airports-and-airfields-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00079_lbr_airdrmp_fhlz_unmil,Harvest Source - Ebola Data Call Collection - Liberia Airports and Airfields - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
8cdd0359-2d16-4a12-bc8c-b1747f7bf7ce,2017_region_20kml,2017-region-20kml,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/region_20kml/,2017_region_20kml,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
1f694cec-2487-416c-8f13-3f8ba85d0d06,2017_region_20,2017-region-20,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/region_20/,2017_region_20,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
218c6fc7-6fd9-4597-8ae3-21cc5d580203,2017_region_500,2017-region-500,https://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016Cartographic/region_500/,2017_region_500,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,{},-1,-1,,,,,-1,-1,,
cab6da2f-eeb1-49ff-9fb9-6a806185fb53,2014state_20m,2014state-20m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/state_20m/,2014state_20m,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_state_20m.xml', 'private_datasets': False}",-1,-1,,,,,-1,-1,,
bef8ebda-d023-4748-9a23-a537a258248b,Harvest Source - Ebola Data Call Collection - Guinea Points - OSM,harvest-source-ebola-data-call-collection-guinea-points-osm,http://ebola-data.un.org/Guinea/Guinea_WADC00358_OSM_Points,Harvest Source - Ebola Data Call Collection - Guinea Points - OSM,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
bff083d1-b17c-491f-b6a9-72e30d07698c,2014 Current Census Tract,2014-current-census-tract,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/tract/,2014 Current Census Tract,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2014/ParentFiles/SeriesCollection_tl_2014_tract.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
bdf102de-14e1-4533-8e63-f99580cf827f,2015TigerCoastline,2015tigercoastline,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/coastline/,2015TigerCoastline,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
c5327b8f-3371-43ef-b60d-96971449cfe8,Harvest Source - Ebola Data Call Collection - Sierra Leone Cell Tower Locations - ODHR,harvest-source-ebola-data-call-collection-sierra-leone-cell-tower-locations-odhr,http://ebola-data.un.org/Sierra_Leone/sierra_leone_wadc00051_ohdr_2014_cell_tower_locations,Harvest Source - Ebola Data Call Collection - Sierra Leone Cell Tower Locations - ODHR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
c69b55ab-57e5-4eac-ad9e-ac49cf9cea17,2016_kml_cbsa_5,2016-kml-cbsa-5,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2016gz/kml_cbsa_5/,2016_kml_cbsa_5,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
b7ce1bfb-c354-4481-b02d-0b73c7df089f,Harvest Source - Ebola Data Call Collection - Liberia Places - OHDR,harvest-source-ebola-data-call-collection-liberia-places-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00107_OHDR_Places,Harvest Source - Ebola Data Call Collection - Liberia Places - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
cd964716-4943-4cc2-857f-5ba68158c707,Current Metropolitan Division National,current-metropolitan-division-national,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/metdiv/,Current Metropolitan Division National,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2013/SeriesCollection/SeriesCollection_tl_2013_metdiv.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
d9da4c71-e435-44fd-8312-a788b0dc0f16,2014_division_5m,2014-division-5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/division_5m/,2014_division_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
deec62b5-3f71-4f07-8d71-162d79111aa3,Harvest Source - Ebola Data Call Collection - Liberia Buildings - OHDR,harvest-source-ebola-data-call-collection-liberia-buildings-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00009_OHDR_Buildings,Harvest Source - Ebola Data Call Collection - Liberia Buildings - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
df6c1b79-5c5b-43bd-bd78-84fc7183253a,2014_kml_cd114_5m,2014-kml-cd114-5m,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/KMLFiles/cd114_5m/,2014_kml_cd114_5m,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
de924dab-3f6e-4bfb-9f33-27e3c11e1b88,2014county_within_ua_500k,2014county-within-ua-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/county_within_ua_500k/,2014county_within_ua_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_county_within_ua_500k.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
dc86d484-da45-46d4-bb54-d30fe5b31ff9,Harvest Source - Ebola Data Call Collection - Guinea Ebola Cases - EGN,harvest-source-ebola-data-call-collection-guinea-ebola-cases-egn,http://ebola-data.un.org/Guinea/GN_WADC00466_EGN_Ebola_Cases,Harvest Source - Ebola Data Call Collection - Guinea Ebola Cases - EGN,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
dd4de549-5c9c-435c-a22d-96c515825993,2015TigerElsd,2015tigerelsd,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/elsd/,2015TigerElsd,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/SeriesInfoFiles/SeriesCollection_tl_2015_elsd.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
dc9a70c0-9490-491a-a65d-96eb79409dc3,2014_county_within_cd114_500k,2014-county-within-cd114-500k,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2015gz/CartographicShapefiles/county_within_cd114_500k/,2014_county_within_cd114_500k,census-gov,"US Census Bureau, Department of Commerce",True,,waf,MANUAL,,"{'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
d4362a44-52cc-40cf-80d6-abd25970fcd6,2014aiannh,2014aiannh,http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/aiannh_500k/,2014aiannh,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/CPMB/boundary/2014gz/SeriesCollection/ISO_SeriesCollection_cb_2013_aiannh_500k.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
d8648b9f-ea6c-42d7-a314-aaee2abb6e4b,Harvest Source – Ebola Data Call Collection - Sierra Leone Roads - HDX,harvest-source-ebola-data-call-collection-sierra-leone-roads-hdx,http://ebola-data.un.org/Sierra_Leone/SL_WADC00396_HDX_roads,Harvest Source – Ebola Data Call Collection - Sierra Leone Roads - HDX,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
bb86c4b4-c63b-4d0e-a8d3-d6d44a6a0bc0,2015TigerSldu,2015tigersldu,http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/sldu/,2015TigerSldu,census-gov,"US Census Bureau, Department of Commerce",True,,waf-collection,MANUAL,,"{'collection_metadata_url': 'http://meta.geo.census.gov/data/existing/decennial/GEO/GPMB/TIGERline/TIGER2015/SeriesInfoFiles/SeriesCollection_tl_2015_sldu.shp.iso.xml', 'validator_profiles': ['iso19139ngdc'], 'private_datasets': False}",-1,-1,,,,,-1,-1,,
bb8d910f-22bc-4b2b-8763-a39b55a514ce,Harvest Source - Ebola Data Call Collection - Liberia Waterways - OHDR,harvest-source-ebola-data-call-collection-liberia-waterways-ohdr,http://ebola-data.un.org/Liberia/Liberia_WADC00141_OHDR_Waterways,Harvest Source - Ebola Data Call Collection - Liberia Waterways - OHDR,un-org,United Nations Cartographic Section,True,,waf,MANUAL,,{'private_datasets': False},-1,-1,,,,,-1,-1,,
